user-count, latency
100, 7
100, 4
100, 4
100, 3
100, 4
100, 4
100, 4
100, 4
100, 3
100, 3
100, 3
100, 4
100, 6
100, 6
100, 6
100, 5
100, 5
100, 5
100, 7
100, 6
100, 7
100, 6
100, 6
100, 5
100, 5
100, 5
100, 4
100, 4
100, 4
100, 2
100, 3
100, 1
100, 4
100, 4
100, 4
100, 4
100, 4
100, 5
100, 5
100, 4
100, 3
100, 4
100, 2
100, 2
100, 2
100, 4
100, 5
100, 5
100, 4
100, 4
100, 4
100, 9
100, 9
100, 9
100, 8
100, 8
100, 4
100, 4
100, 4
100, 5
100, 5
100, 5
100, 3
100, 3
100, 6
100, 6
100, 7
100, 7
100, 6
100, 5
100, 5
100, 5
100, 3
100, 3
100, 6
100, 6
100, 7
100, 7
100, 16
100, 6
100, 6
100, 6
100, 4
100, 4
100, 4
100, 7
100, 8
100, 8
100, 8
100, 7
100, 7
100, 7
100, 6
100, 4
100, 4
100, 4
100, 6
100, 6
100, 6
100, 6
100, 6
100, 4
100, 3
100, 3
100, 4
100, 3
100, 3
100, 3
100, 3
100, 4
100, 4
100, 4
100, 4
100, 5
100, 5
100, 4
100, 4
100, 4
100, 6
100, 6
100, 7
100, 7
100, 6
100, 4
100, 4
100, 5
100, 6
100, 6
100, 6
100, 5
100, 6
100, 4
100, 3
100, 3
100, 5
100, 4
100, 4
100, 5
100, 5
100, 6
100, 8
100, 8
100, 7
100, 6
100, 6
100, 6
100, 6
100, 6
100, 5
100, 6
100, 5
100, 8
100, 10
100, 9
100, 9
100, 9
100, 4
100, 4
100, 5
100, 6
100, 6
100, 6
100, 7
100, 6
100, 5
100, 5
100, 7
100, 8
100, 7
100, 6
100, 6
100, 6
100, 4
100, 4
100, 6
100, 8
100, 7
100, 7
100, 7
100, 7
100, 7
100, 7
100, 5
100, 5
100, 5
100, 7
100, 7
100, 8
100, 7
100, 7
100, 5
100, 5
100, 5
100, 5
100, 6
100, 6
100, 12
100, 12
100, 12
100, 12
100, 12
100, 4
100, 5
100, 4
100, 5
100, 5
100, 5
100, 5
100, 4
100, 7
100, 8
100, 8
100, 8
100, 8
100, 8
100, 7
100, 7
100, 7
100, 6
100, 7
100, 7
100, 7
100, 7
100, 6
100, 6
100, 6
100, 7
100, 7
100, 7
100, 7
100, 7
100, 5
100, 5
100, 4
100, 5
100, 4
100, 4
100, 3
100, 3
100, 3
100, 6
100, 6
100, 7
100, 7
100, 6
100, 5
100, 5
100, 5
100, 4
100, 4
100, 4
100, 12
100, 11
100, 12
100, 11
100, 11
100, 4
100, 4
100, 4
100, 4
100, 4
100, 4
100, 6
100, 9
100, 7
100, 9
100, 7
100, 8
100, 8
100, 6
100, 6
100, 6
100, 6
100, 5
100, 7
100, 8
100, 8
100, 9
100, 8
100, 7
100, 7
100, 7
100, 5
100, 5
100, 5
100, 9
100, 10
100, 11
100, 12
100, 11
100, 5
100, 5
100, 5
100, 8
100, 8
100, 9
100, 11
100, 10
100, 10
100, 10
100, 10
100, 6
100, 6
100, 8
100, 5
100, 7
100, 6
100, 3
100, 3
100, 4
100, 6
100, 5
100, 5
100, 5
100, 6
100, 8
100, 8
100, 8
100, 10
100, 11
100, 12
100, 12
100, 11
100, 6
100, 6
100, 6
100, 14
100, 14
100, 14
100, 14
100, 14
100, 14
100, 3
100, 3
100, 5
100, 5
100, 5
100, 6
100, 5
100, 5
100, 8
100, 9
100, 8
100, 8
100, 8
100, 6
100, 6
100, 6
100, 5
100, 5
100, 6
100, 8
100, 8
100, 10
100, 9
100, 9
100, 6
100, 6
100, 6
100, 7
100, 7
100, 7
100, 8
100, 7
100, 6
100, 6
100, 7
100, 9
100, 9
100, 6
100, 7
100, 8
100, 4
100, 4
100, 7
100, 8
100, 7
100, 8
100, 8
100, 7
100, 6
100, 6
100, 7
100, 7
100, 7
100, 7
100, 7
100, 7
100, 7
100, 7
100, 4
100, 4
100, 4
100, 6
100, 6
100, 6
100, 13
100, 13
100, 13
100, 13
100, 13
100, 8
100, 8
100, 10
100, 11
100, 10
100, 9
100, 4
100, 5
100, 5
100, 5
100, 5
100, 5
100, 5
100, 5
100, 7
100, 8
100, 8
100, 9
100, 8
100, 9
100, 9
100, 8
100, 5
100, 5
100, 5
100, 8
100, 8
100, 8
100, 8
100, 7
100, 7
100, 3
100, 3
100, 5
100, 5
100, 4
100, 4
100, 4
100, 4
100, 7
100, 7
100, 7
100, 7
100, 7
100, 7
100, 7
100, 7
100, 5
100, 5
100, 5
100, 7
100, 7
100, 7
100, 8
100, 8
100, 7
100, 7
100, 7
100, 4
100, 5
100, 5
100, 9
100, 9
100, 9
100, 9
100, 9
100, 9
100, 10
100, 5
100, 4
100, 4
100, 4
100, 3
100, 6
100, 7
100, 7
100, 7
100, 7
100, 4
100, 4
100, 4
100, 5
100, 5
100, 4
100, 7
100, 8
100, 8
100, 7
100, 7
100, 4
100, 4
100, 5
100, 4
100, 4
100, 4
100, 8
100, 9
100, 9
100, 9
100, 8
100, 7
100, 8
100, 7
100, 8
100, 8
100, 8
100, 3
100, 3
100, 4
100, 4
100, 4
100, 5
100, 6
100, 6
100, 11
100, 11
100, 11
100, 11
100, 10
100, 10
100, 10
100, 10
100, 5
100, 4
100, 4
100, 7
100, 7
100, 7
100, 7
100, 7
100, 8
100, 3
100, 3
100, 4
100, 5
100, 5
100, 4
100, 4
100, 4
100, 8
100, 8
100, 8
100, 8
100, 8
100, 5
100, 5
100, 6
100, 5
100, 5
100, 4
100, 5
100, 6
100, 5
100, 5
100, 5
100, 5
100, 4
100, 4
100, 4
100, 4
100, 5
100, 8
100, 8
100, 8
100, 9
100, 9
100, 9
100, 9
100, 5
100, 5
100, 5
100, 3
100, 3
100, 10
100, 9
100, 9
100, 9
100, 9
100, 5
100, 5
100, 5
100, 4
100, 5
100, 5
100, 6
100, 7
100, 6
100, 6
100, 7
100, 4
100, 4
100, 5
100, 4
100, 4
100, 3
100, 9
100, 10
100, 9
100, 9
100, 9
100, 7
100, 7
100, 7
100, 7
100, 7
100, 8
100, 4
100, 4
100, 5
100, 5
100, 5
100, 5
100, 5
100, 5
100, 14
100, 15
100, 16
100, 15
100, 15
100, 15
100, 15
100, 15
100, 5
100, 4
100, 4
100, 8
100, 8
100, 8
100, 8
100, 8
100, 8
100, 3
100, 3
100, 4
100, 4
100, 5
100, 5
100, 5
100, 5
100, 6
100, 7
100, 7
100, 8
100, 7
100, 5
100, 5
100, 6
100, 5
100, 6
100, 6
100, 7
100, 7
100, 8
100, 7
100, 7
100, 5
100, 4
100, 4
100, 5
100, 5
100, 5
100, 9
100, 9
100, 9
100, 9
100, 9
100, 9
100, 8
100, 8
100, 8
100, 8
100, 3
100, 3
100, 7
100, 7
100, 7
100, 7
100, 7
100, 6
100, 6
100, 6
100, 4
100, 6
100, 5
100, 6
100, 7
100, 7
100, 7
100, 6
100, 5
100, 4
100, 4
100, 5
100, 4
100, 4
100, 7
100, 7
100, 7
100, 7
100, 6
100, 8
100, 8
100, 8
100, 8
100, 8
100, 7
100, 4
100, 3
100, 4
100, 4
100, 5
100, 7
100, 7
100, 7
100, 14
100, 13
100, 13
100, 13
100, 13
100, 13
100, 13
100, 13
100, 7
100, 7
100, 7
100, 8
100, 8
100, 9
100, 9
100, 9
100, 9
100, 4
100, 4
100, 5
100, 5
100, 5
100, 5
100, 6
100, 5
100, 7
100, 7
100, 7
100, 8
100, 7
100, 6
100, 5
100, 5
100, 10
100, 11
100, 10
100, 12
100, 12
100, 12
100, 12
100, 11
100, 5
100, 5
100, 5
100, 5
100, 4
100, 4
100, 11
100, 11
100, 11
100, 11
100, 11
100, 11
100, 11
100, 7
100, 6
100, 6
100, 6
100, 6
100, 10
100, 11
100, 10
100, 10
100, 10
100, 9
100, 8
100, 8
100, 6
100, 7
100, 7
100, 14
100, 15
100, 14
100, 15
100, 15
100, 9
100, 9
100, 9
100, 6
100, 7
100, 8
100, 13
100, 13
100, 13
100, 13
100, 13
100, 13
100, 14
100, 14
100, 14
100, 14
100, 14
100, 3
100, 4
100, 6
100, 7
100, 6
100, 8
100, 7
100, 7
100, 12
100, 12
100, 13
100, 13
100, 14
100, 13
100, 13
100, 13
100, 7
100, 8
100, 8
100, 15
100, 15
100, 15
100, 14
100, 14
100, 15
100, 4
100, 4
100, 7
100, 7
100, 8
100, 7
100, 8
100, 8
100, 8
100, 8
100, 8
100, 9
100, 9
100, 8
100, 7
100, 7
100, 12
100, 13
100, 13
100, 13
100, 14
100, 13
100, 13
100, 13
100, 6
100, 6
100, 5
100, 5
100, 5
100, 5
100, 10
100, 10
100, 10
100, 10
100, 10
100, 10
100, 10
100, 5
100, 5
100, 5
100, 6
100, 6
100, 8
100, 8
100, 9
100, 10
100, 9
100, 5
100, 6
100, 7
100, 6
100, 5
100, 5
100, 8
100, 8
100, 8
100, 10
100, 9
100, 9
100, 9
100, 9
100, 8
100, 8
100, 8
100, 9
100, 9
100, 9
100, 9
100, 9
100, 9
100, 9
100, 10
100, 10
100, 10
100, 10
100, 5
100, 4
100, 8
100, 8
100, 8
100, 7
100, 7
100, 7
100, 19
100, 20
100, 20
100, 20
100, 19
100, 19
100, 19
100, 19
100, 6
100, 6
100, 6
100, 9
100, 9
100, 9
100, 9
100, 10
100, 10
100, 5
100, 5
100, 8
100, 10
100, 10
100, 6
100, 7
100, 7
100, 10
100, 11
100, 11
100, 12
100, 12
100, 8
100, 8
100, 8
100, 19
100, 19
100, 19
100, 20
100, 21
100, 20
100, 20
100, 21
100, 10
100, 11
100, 10
100, 8
100, 8
100, 8
100, 13
100, 13
100, 13
100, 14
100, 14
100, 14
100, 13
100, 5
100, 6
100, 5
100, 4
100, 4
100, 8
100, 9
100, 8
100, 8
100, 8
100, 7
100, 7
100, 7
100, 6
100, 5
100, 5
100, 10
100, 11
100, 11
100, 11
100, 11
100, 7
100, 7
100, 7
100, 8
100, 8
100, 8
100, 10
100, 10
100, 10
100, 11
100, 10
100, 10
100, 10
100, 10
100, 10
100, 10
100, 10
100, 9
100, 8
100, 9
100, 10
100, 10
100, 10
100, 12
100, 12
100, 21
100, 22
100, 22
100, 22
100, 22
100, 23
100, 23
100, 23
100, 10
100, 10
100, 10
100, 17
100, 19
100, 18
100, 18
100, 20
100, 19
100, 7
100, 8
100, 9
100, 11
100, 10
100, 10
100, 9
100, 9
100, 16
100, 17
100, 18
100, 19
100, 18
100, 9
100, 11
100, 10
100, 22
100, 22
100, 23
100, 23
100, 23
100, 23
100, 24
100, 25
100, 10
100, 11
100, 12
100, 9
100, 10
100, 9
100, 18
100, 19
100, 20
100, 20
100, 21
100, 22
100, 22
100, 9
100, 10
100, 11
100, 6
100, 6
100, 13
100, 14
100, 14
100, 14
100, 14
100, 10
100, 13
100, 12
100, 11
100, 12
100, 12
100, 20
100, 19
100, 19
100, 19
100, 19
100, 13
100, 13
100, 13
100, 11
100, 12
100, 13
100, 15
100, 15
100, 14
100, 16
100, 15
100, 16
100, 17
100, 16
100, 17
100, 18
100, 17
100, 6
100, 7
100, 10
100, 10
100, 10
100, 9
100, 8
100, 8
100, 20
100, 20
100, 20
100, 21
100, 21
100, 22
100, 22
100, 22
100, 11
100, 12
100, 12
100, 14
100, 15
100, 15
100, 17
100, 18
100, 20
100, 16
100, 16
100, 10
100, 11
100, 11
100, 8
100, 10
100, 10
100, 14
100, 14
100, 14
100, 14
100, 14
100, 9
100, 9
100, 9
100, 19
100, 20
100, 20
100, 21
100, 21
100, 22
100, 22
100, 22
100, 9
100, 9
100, 10
100, 9
100, 8
100, 8
100, 25
100, 26
100, 26
100, 27
100, 28
100, 27
100, 27
100, 8
100, 8
100, 9
100, 6
100, 7
100, 16
100, 17
100, 17
100, 19
100, 19
100, 11
100, 11
100, 11
100, 10
100, 11
100, 11
100, 17
100, 18
100, 19
100, 20
100, 19
100, 10
100, 12
100, 13
100, 12
100, 12
100, 12
100, 14
100, 14
100, 15
100, 15
100, 15
100, 14
100, 15
100, 16
100, 17
100, 17
100, 16
100, 7
100, 7
100, 11
100, 11
100, 11
100, 10
100, 11
100, 10
100, 18
100, 18
100, 18
100, 19
100, 19
100, 21
100, 20
100, 20
100, 10
100, 9
100, 9
100, 14
100, 14
100, 15
100, 16
100, 16
100, 19
100, 15
100, 14
100, 7
100, 9
100, 10
100, 10
100, 11
100, 11
100, 12
100, 13
100, 13
100, 12
100, 12
100, 10
100, 10
100, 10
100, 21
100, 23
100, 22
100, 22
100, 24
100, 23
100, 24
100, 23
100, 10
100, 10
100, 10
100, 9
100, 12
100, 12
100, 23
100, 23
100, 24
100, 24
100, 25
100, 24
100, 24
100, 10
100, 12
100, 12
100, 8
100, 9
100, 13
100, 13
100, 14
100, 14
100, 14
100, 17
100, 18
100, 19
100, 10
100, 10
100, 10
100, 12
100, 13
100, 14
100, 14
100, 14
100, 9
100, 9
100, 10
100, 8
100, 10
100, 10
100, 11
100, 13
100, 13
100, 14
100, 13
100, 16
100, 16
100, 17
100, 17
100, 18
100, 18
100, 7
100, 7
100, 9
100, 9
100, 9
100, 11
100, 10
100, 10
100, 22
100, 22
100, 22
100, 24
100, 24
100, 25
100, 24
100, 24
100, 10
100, 10
100, 9
100, 19
100, 19
100, 20
100, 21
100, 21
100, 22
100, 19
100, 18
100, 8
100, 9
100, 9
100, 9
100, 12
100, 12
100, 15
100, 15
100, 16
100, 16
100, 16
100, 10
100, 12
100, 11
100, 18
100, 18
100, 19
100, 19
100, 19
100, 18
100, 19
100, 19
100, 10
100, 10
100, 10
100, 11
100, 11
100, 11
100, 21
100, 22
100, 23
100, 23
100, 23
100, 23
100, 23
100, 12
100, 12
100, 12
100, 8
100, 9
100, 19
100, 20
100, 20
100, 21
100, 22
100, 27
100, 28
100, 28
100, 10
100, 12
100, 11
100, 13
100, 13
100, 13
100, 14
100, 14
100, 10
100, 10
100, 10
100, 10
100, 9
100, 9
100, 12
100, 13
100, 14
100, 14
100, 15
100, 15
100, 15
100, 16
100, 17
100, 16
100, 16
100, 8
100, 7
100, 11
100, 11
100, 11
100, 9
100, 11
100, 11
100, 20
100, 21
100, 21
100, 22
100, 22
100, 22
100, 23
100, 23
100, 8
100, 8
100, 9
100, 24
100, 25
100, 25
100, 26
100, 26
100, 27
100, 26
100, 26
100, 9
100, 11
100, 12
100, 9
100, 9
100, 9
100, 13
100, 13
100, 13
100, 13
100, 13
100, 8
100, 8
100, 8
100, 21
100, 21
100, 22
100, 23
100, 23
100, 24
100, 23
100, 23
100, 12
100, 12
100, 12
100, 8
100, 8
100, 8
100, 12
100, 12
100, 12
100, 13
100, 13
100, 13
100, 13
100, 7
100, 6
100, 6
100, 4
100, 3
100, 7
100, 7
100, 7
100, 7
100, 8
100, 10
100, 9
100, 9
100, 4
100, 4
100, 5
100, 13
100, 14
100, 13
100, 14
100, 14
100, 4
100, 4
100, 5
100, 4
100, 4
100, 4
100, 5
100, 5
100, 6
100, 6
100, 6
100, 7
100, 7
100, 7
100, 7
100, 7
100, 7
100, 4
100, 4
100, 5
100, 5
100, 5
100, 4
100, 4
100, 4
100, 12
100, 12
100, 12
100, 12
100, 12
100, 12
100, 12
100, 12
100, 5
100, 5
100, 6
100, 9
100, 10
100, 10
100, 11
100, 10
100, 11
100, 11
100, 10
100, 5
100, 4
100, 4
100, 4
100, 4
100, 4
100, 7
100, 7
100, 7
100, 7
100, 7
100, 4
100, 5
100, 5
100, 11
100, 11
100, 11
100, 11
100, 11
100, 11
100, 11
100, 11
100, 4
100, 4
100, 4
100, 5
100, 5
100, 5
100, 10
100, 10
100, 10
100, 10
100, 10
100, 10
100, 10
100, 5
100, 5
100, 5
100, 4
100, 3
100, 20
100, 20
100, 20
100, 20
100, 20
100, 20
100, 20
100, 20
100, 4
100, 5
100, 5
100, 10
100, 11
100, 11
100, 11
100, 11
100, 5
100, 5
100, 5
100, 4
100, 4
100, 5
100, 9
100, 9
100, 9
100, 10
100, 10
100, 8
100, 8
100, 8
100, 8
100, 8
100, 8
100, 7
100, 7
100, 7
100, 7
100, 7
100, 6
100, 6
100, 6
100, 12
100, 12
100, 12
100, 13
100, 12
100, 12
100, 12
100, 12
100, 5
100, 5
100, 5
100, 10
100, 11
100, 11
100, 11
100, 11
100, 11
100, 11
100, 11
100, 5
100, 4
100, 4
100, 7
100, 8
100, 8
100, 7
100, 8
100, 8
100, 7
100, 7
100, 7
100, 7
100, 7
100, 10
100, 11
100, 10
100, 11
100, 11
100, 11
100, 12
100, 11
100, 6
100, 6
100, 6
100, 5
100, 5
100, 5
100, 15
100, 15
100, 15
100, 15
100, 16
100, 16
100, 16
100, 6
100, 6
100, 7
100, 4
100, 4
100, 9
100, 9
100, 10
100, 9
100, 10
100, 10
100, 10
100, 9
100, 4
100, 4
100, 4
100, 6
100, 8
100, 7
100, 7
100, 7
100, 4
100, 4
100, 5
100, 9
100, 10
100, 9
100, 11
100, 11
100, 11
100, 10
100, 9
100, 8
100, 9
100, 9
100, 9
100, 9
100, 9
100, 4
100, 4
100, 5
100, 4
100, 4
100, 5
100, 4
100, 4
100, 9
100, 9
100, 9
100, 9
100, 9
100, 10
100, 10
100, 31
100, 5
100, 4
100, 4
100, 12
100, 12
100, 12
100, 12
100, 12
100, 12
100, 12
100, 12
100, 5
100, 5
100, 4
100, 5
100, 5
100, 5
100, 8
100, 8
100, 8
100, 8
100, 8
100, 7
100, 7
100, 7
100, 11
100, 11
100, 11
100, 11
100, 10
100, 10
100, 10
100, 10
100, 4
100, 5
100, 5
100, 7
100, 7
100, 7
100, 10
100, 10
100, 10
100, 10
100, 11
100, 11
100, 11
100, 8
100, 8
100, 8
100, 6
100, 6
100, 11
100, 11
100, 11
100, 12
100, 12
100, 12
100, 11
100, 11
100, 4
100, 3
100, 3
100, 9
100, 9
100, 10
100, 9
100, 10
100, 4
100, 5
100, 5
100, 10
100, 10
100, 9
100, 9
100, 9
100, 9
100, 8
100, 8
100, 7
100, 8
100, 8
100, 8
100, 8
100, 8
100, 4
100, 4
100, 5
100, 5
100, 5
100, 4
100, 4
100, 4
100, 9
100, 9
100, 9
100, 9
100, 9
100, 9
100, 9
100, 9
100, 6
100, 5
100, 5
100, 11
100, 13
100, 12
100, 12
100, 12
100, 12
100, 12
100, 12
100, 5
100, 5
100, 5
100, 4
100, 4
100, 5
100, 6
100, 6
100, 6
100, 6
100, 7
100, 6
100, 6
100, 6
100, 10
100, 9
100, 9
100, 10
100, 10
100, 10
100, 10
100, 10
100, 5
100, 5
100, 5
100, 5
100, 5
100, 6
100, 9
100, 10
100, 10
100, 10
100, 10
100, 9
100, 9
100, 5
100, 5
100, 5
100, 4
100, 4
100, 9
100, 10
100, 10
100, 10
100, 9
100, 9
100, 9
100, 9
100, 4
100, 4
100, 4
100, 8
100, 8
100, 8
100, 8
100, 7
100, 4
100, 4
100, 4
100, 9
100, 9
100, 9
100, 9
100, 9
100, 9
100, 10
100, 10
100, 8
100, 8
100, 8
100, 8
100, 7
100, 7
100, 4
100, 3
100, 5
100, 6
100, 6
100, 6
100, 6
100, 6
100, 13
100, 13
100, 14
100, 14
100, 14
100, 14
100, 14
100, 31
100, 6
100, 6
100, 6
100, 14
100, 15
100, 15
100, 15
100, 15
100, 15
100, 15
100, 14
100, 4
100, 4
100, 4
100, 5
100, 5
100, 4
100, 6
100, 7
100, 7
100, 7
100, 7
100, 4
100, 5
100, 5
100, 11
100, 11
100, 11
100, 12
100, 12
100, 12
100, 12
100, 11
100, 6
100, 7
100, 7
100, 4
100, 5
100, 4
100, 14
100, 14
100, 14
100, 16
100, 15
100, 15
100, 15
100, 6
100, 6
100, 6
100, 4
100, 4
100, 9
100, 9
100, 9
100, 9
100, 11
100, 10
100, 10
100, 10
100, 5
100, 5
100, 5
100, 8
100, 8
100, 7
100, 7
100, 7
100, 5
100, 5
100, 5
100, 10
100, 10
100, 10
100, 10
100, 10
100, 10
100, 9
100, 9
100, 8
100, 8
100, 8
100, 8
100, 8
100, 8
100, 3
100, 4
100, 5
100, 5
100, 5
100, 4
100, 4
100, 5
100, 11
100, 12
100, 12
100, 12
100, 12
100, 12
100, 12
100, 12
100, 4
100, 4
100, 5
100, 12
100, 12
100, 12
100, 12
100, 13
100, 13
100, 13
100, 13
100, 5
100, 5
100, 5
100, 5
100, 5
100, 5
100, 9
100, 9
100, 9
100, 9
100, 9
100, 5
100, 5
100, 6
100, 9
100, 10
100, 9
100, 9
100, 9
100, 10
100, 10
100, 10
100, 5
100, 5
100, 5
100, 5
100, 6
100, 6
100, 11
100, 10
100, 10
100, 10
100, 10
100, 10
100, 10
100, 6
100, 6
100, 6
100, 4
100, 4
100, 11
100, 12
100, 12
100, 13
100, 12
100, 12
100, 12
100, 12
100, 6
100, 6
100, 6
100, 9
100, 9
100, 9
100, 10
100, 10
100, 6
100, 5
100, 5
100, 16
100, 16
100, 16
100, 16
100, 16
100, 17
100, 17
100, 17
100, 8
100, 8
100, 8
100, 8
100, 8
100, 8
100, 6
100, 5
100, 7
100, 7
100, 7
100, 4
100, 5
100, 5
100, 9
100, 10
100, 9
100, 10
100, 10
100, 10
100, 10
100, 10
100, 5
100, 4
100, 4
100, 10
100, 10
100, 10
100, 10
100, 10
100, 10
100, 10
100, 10
100, 5
100, 4
100, 4
100, 4
100, 4
100, 4
100, 7
100, 7
100, 7
100, 7
100, 7
100, 5
100, 4
100, 4
100, 9
100, 10
100, 10
100, 11
100, 10
100, 10
100, 10
100, 16
100, 5
100, 5
100, 5
100, 5
100, 5
100, 6
100, 10
100, 9
100, 9
100, 9
100, 9
100, 9
100, 9
100, 4
100, 4
100, 4
100, 4
100, 4
100, 10
100, 10
100, 10
100, 10
100, 10
100, 10
100, 10
100, 10
100, 4
100, 4
100, 4
100, 7
100, 8
100, 8
100, 7
100, 7
100, 4
100, 5
100, 5
100, 14
100, 14
100, 14
100, 14
100, 14
100, 14
100, 14
100, 14
100, 7
100, 7
100, 8
100, 8
100, 8
100, 8
100, 5
100, 5
100, 5
100, 5
100, 5
100, 4
100, 4
100, 4
100, 9
100, 9
100, 9
100, 9
100, 10
100, 9
100, 9
100, 9
100, 5
100, 5
100, 5
100, 12
100, 11
100, 11
100, 11
100, 11
100, 11
100, 11
100, 11
100, 4
100, 4
100, 4
100, 5
100, 4
100, 4
100, 7
100, 7
100, 7
100, 7
100, 7
100, 5
100, 5
100, 5
100, 13
100, 13
100, 14
100, 14
100, 14
100, 14
100, 14
100, 13
100, 5
100, 5
100, 5
100, 5
100, 6
100, 6
100, 9
100, 10
100, 9
100, 9
100, 9
100, 9
100, 16
100, 5
100, 4
100, 4
100, 4
100, 4
100, 10
100, 10
100, 10
100, 10
100, 9
100, 9
100, 9
100, 9
100, 5
100, 5
100, 4
100, 9
100, 9
100, 9
100, 9
100, 9
100, 4
100, 4
100, 5
100, 10
100, 12
100, 11
100, 11
100, 11
100, 11
100, 11
100, 31
100, 9
100, 10
100, 9
100, 9
100, 9
100, 9
100, 4
100, 4
100, 5
100, 5
100, 5
100, 6
100, 5
100, 5
100, 10
100, 11
100, 11
100, 11
100, 11
100, 11
100, 10
100, 10
100, 4
100, 4
100, 5
100, 9
100, 10
100, 10
100, 10
100, 10
100, 10
100, 10
100, 10
100, 5
100, 5
100, 5
100, 4
100, 4
100, 5
100, 6
100, 7
100, 7
100, 6
100, 6
100, 4
100, 5
100, 5
100, 10
100, 10
100, 10
100, 10
100, 9
100, 10
100, 9
100, 9
100, 4
100, 5
100, 5
100, 5
100, 5
100, 5
100, 8
100, 9
100, 10
100, 9
100, 10
100, 11
100, 10
100, 4
100, 4
100, 4
100, 4
100, 3
100, 10
100, 10
100, 10
100, 10
100, 10
100, 10
100, 10
100, 10
100, 5
100, 5
100, 6
100, 10
100, 11
100, 11
100, 11
100, 10
100, 5
100, 5
100, 5
100, 12
100, 12
100, 13
100, 12
100, 12
100, 12
100, 12
100, 12
100, 8
100, 8
100, 8
100, 8
100, 8
100, 8
100, 4
100, 3
100, 4
100, 4
100, 5
100, 4
100, 4
100, 5
100, 10
100, 10
100, 10
100, 10
100, 10
100, 10
100, 9
100, 10
100, 5
100, 5
100, 4
100, 9
100, 8
100, 8
100, 10
100, 10
100, 9
100, 9
100, 9
100, 5
100, 5
100, 5
100, 4
100, 5
100, 5
100, 7
100, 7
100, 7
100, 7
100, 7
100, 6
100, 6
100, 6
100, 10
100, 10
100, 10
100, 10
100, 10
100, 10
100, 10
100, 10
100, 4
100, 4
100, 4
100, 5
100, 5
100, 5
100, 8
100, 8
100, 9
100, 9
100, 9
100, 9
100, 9
100, 4
100, 5
100, 5
100, 4
100, 4
100, 9
100, 9
100, 10
100, 9
100, 9
100, 9
100, 10
100, 10
100, 6
100, 6
100, 6
100, 8
100, 9
100, 8
100, 8
100, 8
100, 5
100, 5
100, 4
100, 12
100, 11
100, 11
100, 11
100, 11
100, 11
100, 11
100, 11
100, 7
100, 8
100, 8
100, 8
100, 8
100, 8
100, 5
100, 5
100, 5
100, 5
100, 4
100, 4
100, 4
100, 4
100, 9
100, 9
100, 9
100, 10
100, 10
100, 10
100, 10
100, 31
100, 4
100, 4
100, 4
100, 9
100, 9
100, 9
100, 9
100, 10
100, 10
100, 10
100, 10
100, 6
100, 6
100, 6
100, 5
100, 5
100, 5
100, 8
100, 7
100, 9
100, 8
100, 8
100, 7
100, 7
100, 7
100, 8
100, 10
100, 10
